ImageID,Num_of_Positive,Num_of_Neutral,Num_of_Negative
1051689836686165943_284536104,0,0,3
1065874816416436975_305645595,0,0,3
966510467385876916_1642243799,0,0,3
1060952909502183555_1534229829,0,0,3
1066204185984325675_2164642133,0,0,3
1060816091630409097_1451747436,0,0,3
1064921512415825651_2032828554,0,0,3
1055793290368446125_2112867490,0,0,3
1067323412853435673_1527616418,0,0,3
772109844862212928_11246541,0,0,3
829640825953880194_719422337,0,0,3
1066032027613905530_1113111903,0,0,3
1064266246961405025_25716190,0,0,3
1052973028473254284_696418531,0,0,3
798021251464599109_365064260,0,0,3
1066398094201337591_293060396,0,0,3
1065830496005799593_339673342,0,0,3
1034168245198895289_2072116133,0,0,3
1025721392990183998_2007703255,0,0,3
1059220407505897149_2016178824,0,0,3
963081503764848057_1651722502,0,0,3
952719015290774000_1799472727,0,0,3
1052121226559365607_753658591,0,0,3
1065458533584982186_1580313955,0,0,3
1064125165476908359_2058184994,0,0,3
1034344491231468535_1498073829,0,0,3
957096412203596021_948493213,0,0,3
1068231849488907823_1118625734,0,0,3
1040058210223466745_1502511609,0,0,3
969067231198433797_1480910883,0,0,3
714524410274256999_288518973,0,0,3
935696324367563433_1711956101,0,0,3
405919830447114658_306766425,0,0,3
1065875902449812897_733207784,0,0,3
932240350606602375_270568147,0,0,3
985178243559233034_935864772,0,0,3
966686631463644306_1046365154,0,0,3
892875372227095855_215289762,0,0,3
687409867871583780_187541374,0,0,3
1064824394271598553_1658933752,0,0,3
1060614338345009110_426188934,0,0,3
923285942806987728_24691999,0,0,3
1063585400725037194_537670119,0,0,3
1001421470980475347_2067603937,0,0,3
1051633873197973968_495168823,0,0,3
878238748470879036_198581479,0,0,3
946391688000497638_3227488,0,0,3
1062473312688041761_1919451690,0,0,3
923514632175154628_863317876,0,0,3
813045057968142918_283696277,0,0,3
982941461941386848_294145318,0,0,3
557893969379142621_45702889,0,0,3
1049976226115404798_1591633503,0,0,3
1046642634759120543_2088721576,0,0,3
1050046092861562889_41034919,0,0,3
753928702782191166_248924972,0,0,3
1021732756660348657_55011976,0,0,3
831219775560343519_922835886,0,0,3
988357670837327466_935864772,0,0,3
923935457490838792_262782120,0,0,3
1061583561475217335_1650902036,0,0,3
1061558190876384656_1907426526,0,0,3
1064928870432837307_298263394,0,0,3
794147363760027486_294348756,0,0,3
989801955762445737_143583398,0,0,3
1064926677750757262_1822957796,0,0,3
1067760628443219057_1552770096,0,0,3
734010054742689902_202940049,0,0,3
972022363440838845_1619492077,0,0,3
1063963622618934944_2054587282,0,0,3
1032398688360256961_1991454788,0,0,3
1053453995445172845_1900328693,0,0,3
1063607721137306146_1606179125,0,0,3
1065851572843817898_1587972409,0,0,3
1065678876486209638_16111603,0,0,3
769994309237449646_32682791,0,0,3
1012764646480734348_1920115953,0,0,3
899980557201579970_200194230,0,0,3
1057010106907080159_240468180,0,0,3
1068609798368792416_665264482,0,0,3
972693309852080234_1803282165,0,0,3
1063694039431795384_49220531,0,0,3
1062523524641179568_2016178824,0,0,3
1022726122544613256_317879656,0,0,3
968952926919323253_1788846658,0,0,3
1065148888765282596_1813984205,0,0,3
1061812636515274693_1810226,0,0,3
869939383791303813_503975046,0,0,3
1055020207304988022_266909468,0,0,3
1042944752083432510_2043839764,0,0,3
1032930197766726642_1624592615,0,0,3
1048684009338160767_2016178824,0,0,3
1063961276108984684_1913319051,0,0,3
919515088732806341_1418815502,0,0,3
1064703113136549709_1254769202,0,0,3
906838092379216814_1631255917,0,0,3
856574063949627799_433010495,0,0,3
894107515800376426_573619724,0,0,3
1065336054008342298_2159641368,0,0,3
1065321930193018701_38501446,0,0,3
1032690277514003238_5678631,0,0,3
1068838731794496130_791104749,0,0,3
693648668169814182_861938023,0,0,3
838980382250702186_418316220,0,0,3
955885560301209023_1499642928,0,0,3
989178461910427476_30872264,0,0,3
1001621448172412172_272533750,0,0,3
1064066513041311235_1568563536,0,0,3
1067401824378810729_1918348323,0,0,3
1062649175013855743_262346027,0,0,3
1057402096658823651_1972751677,0,0,3
1066029851138401093_240816095,0,0,3
1045990415838722311_185800493,0,0,3
1065394628708419321_35514496,0,0,3
1059185066935466872_2082256421,0,0,3
788127681386530831_357048217,0,0,3
1062153993286257232_1613001473,0,0,3
950860726556865400_25029779,0,0,3
1059562300988333749_1488669998,0,0,3
1065545838651992127_2158219057,0,0,3
1061246484009410260_1475214,0,0,3
962937144082869289_1827586450,0,0,3
1053061910748472388_1916352568,0,0,3
1061743304184613512_299191201,0,0,3
1066394171044494422_1976947526,0,0,3
1003483894738902787_1303583894,0,0,3
1050148610196069013_21556749,0,0,3
1064221245436855046_224913071,0,0,3
614745478688725653_43835309,0,0,3
1033489679945476707_376467985,0,0,3
1060182637659360453_219478650,0,0,3
349947147479944705_53808330,0,0,3
1067173236546249978_987012344,0,0,3
749442311859422183_353135463,0,0,3
1063611376766535568_2016178824,0,0,3
1061003976285211072_1650349209,0,0,3
994458248739970079_367636686,0,0,3
1049436385636867507_243799182,0,0,3
1065982354767499196_2121924114,0,0,3
935552120935368256_420623536,0,0,3
939974231242031425_380818311,0,0,3
670287470978305945_7295930,0,0,3
1059619636240912702_299752755,0,0,3
886905277085191366_271806346,0,0,3
1066169074886097525_475236517,0,0,3
1014254645914598418_313590478,0,0,3
1005742237717577121_1975279302,0,0,3
1064973700577940291_768556331,0,0,3
1067200198286572611_1639126598,0,0,3
892211026337482519_561540528,0,0,3
969731897957813718_564767306,0,0,3
1048780785144457202_2092139760,0,0,3
887236659858164542_1133935817,0,0,3
1053599955671866833_8768094,0,0,3
555383052521063521_315829752,0,0,3
1064707189065545966_388220925,0,0,3
928968630292186228_598120768,0,0,3
1061826179453565724_789770653,0,0,3
1065243551195720894_2031729858,0,0,3
1006196132813551350_41423660,0,0,3
700904242178708013_32737067,0,0,3
1031998421005303552_1804484670,0,0,3
1059158477332522728_205609072,0,0,3
1063243594531275205_1938739031,0,0,3
987550275092974943_598909194,0,0,3
1064005494541513451_297648451,0,0,3
1058759388836646164_857038570,0,0,3
496132821287034849_56123702,0,0,3
1064679801957548094_370013487,0,0,3
1021243429284988112_2016178824,0,0,3
1058820747752097635_46061264,0,0,3
1046553505967638376_1081887304,0,0,3
1065832534505939998_582994600,0,0,3
1050837227403052527_242816888,0,0,3
1058440112918990656_1914775994,0,0,3
1007651647407301339_2074045807,0,0,3
599996938751761200_144111973,0,0,3
1065440359208975675_1805340254,0,0,3
1067971290272408694_673565040,0,0,3
894079968748568710_216145831,0,0,3
919467380534234417_1358359946,0,0,3
1055646714142042449_650164009,0,0,3
1020933295349570341_1491082949,0,0,3
960553316306372995_677634337,0,0,3
1028647022596241047_1235251836,0,0,3
1027010724150577571_639820193,0,0,3
982685333036715303_177587290,0,0,3
1004579739832521118_631499451,0,0,3
1066170457623990488_1453733171,0,0,3
1056814943657482971_1429180469,0,0,3
707365500884334438_217956260,0,0,3
1063215754325637739_2017812925,0,0,3
1045213234128710370_1376784569,0,0,3
938777178098471565_1435514963,0,0,3
1045661402049806022_244120254,0,0,3
973474306630934019_1761428382,0,0,3
1062987271235107184_1157723773,0,0,3
1065963569511453398_217258891,0,0,3
496276483292964318_225575936,0,0,3
548776441840983653_299460566,0,0,3
998135598851619148_1361093645,0,0,3
1060987197860858827_1015188825,0,0,3
1060502679292433675_54606236,0,0,3
991598112903550914_1827831044,0,0,3
1028081328762652500_1937416792,0,0,3
1066105043612988348_1223644987,0,0,3
855482960721973363_205078811,0,0,3
1051917905875127959_3450978,0,0,3
1054367562552341931_1643857076,0,0,3
980491671730159943_1077043359,0,0,3
1057397557816917089_1504340702,0,0,3
1066103715499720559_1475391390,0,0,3
911156934090992340_1680052089,0,0,3
888887690116991045_3277305,0,0,3
966673628864735410_4943609,0,0,3
1061952638310623636_1670564809,0,0,3
1063197820730593385_1576381907,0,0,3
1068735716173319796_1529269642,0,0,3
1063968987093485548_1734888920,0,0,3
913088902663637290_1111886921,0,0,3
1065749382911576992_964485593,0,0,3
1058738941184820922_2025803184,0,0,3
1013253590080676009_1912082423,0,0,3
1050234346561659255_25178639,0,0,3
1063197694917189306_662120870,0,0,3
1065999229742355477_270157180,0,0,3
893645887075282013_354211818,0,0,3
997927214016356109_173937294,0,0,3
1063006715220632268_2138751319,0,0,3
1032019949301381176_2045868693,0,0,3
1017043730334634267_1350752195,0,0,3
1055391885703321329_1268287884,0,0,3
1065111832439225626_2158406726,0,0,3
805114023338696200_202739726,0,0,3
1066155496961810395_1804908910,0,0,3
637269533232585224_267890117,0,0,3
992924986997706384_1820906762,0,0,3
1020486287199315277_1156087824,0,0,3
1063873166940155008_1626860618,0,0,3
830539183786277835_2682029,0,0,3
1051825145404114946_48207225,0,0,3
1062332717261981519_287272880,0,0,3
1066839179896917839_866923682,0,0,3
631447944796872139_844324390,0,0,3
967406381447834835_287827362,0,0,3
1052678442085929667_2085698987,0,0,3
1065561548867875890_294571388,0,0,3
1059661508630466537_1364436202,0,0,3
1001633177567239012_1500067309,0,0,3
1065830685008654926_1725672491,0,0,3
1061958771960161582_1806164840,0,0,3
1061253295383335345_2021535595,0,0,3
1068079286537287789_1489190125,0,0,3
1053970721547624766_2075810135,0,0,3
959381826009220220_218654016,0,0,3
729747766144614883_861938023,0,0,3
826661167177593785_1391368771,0,0,3
1061435894393845039_240468180,0,0,3
380433727280116907_235851788,0,0,3
1061114468333866346_1367571106,0,0,3
1022803646048756416_1470633447,0,0,3
1059246207616085848_1649342234,0,0,3
851063020691704722_1018339913,0,0,3
1062678420386435295_248311747,0,0,3
1045797531342038944_2567008,0,0,3
1001986438176871518_935864772,0,0,3
1065391085668437200_463742210,0,0,3
1056631852794458262_1590157891,0,0,3
1057553557823209685_450880047,0,0,3
1065927429300004755_1446579456,0,0,3
1063112964087945398_700731221,0,0,3
1054744577854007381_1157584217,0,0,3
1065436905947749653_31031750,0,0,3
1015567495934871286_2008547144,0,0,3
1003693507839429619_1972952209,0,0,3
987077780153341867_224423620,0,0,3
1061529892192703770_246746716,0,0,3
501443475475406143_342862438,0,0,3
948606758670479471_1192986451,0,0,3
1064634884223307341_1635071954,0,0,3
1042215337182798488_1806854007,0,0,3
1061902963389845067_805619690,0,0,3
1056995197332612842_1968074984,0,0,3
619865334312134187_185834152,0,0,3
1038380960913714522_404939762,0,0,3
1066004289979574496_1578254505,0,0,3
1057649746628880808_1908761577,0,0,3
1032841775444483342_202495854,0,0,3
896726612959773330_1592216743,0,0,3
1062767383859143746_1806164840,0,0,3
900975366761042196_44757771,0,0,3
1019869819552193837_1633130822,0,0,3
971415349360684467_31310090,0,0,3
928579983357997910_233346499,0,0,3
1063737327897265413_545737288,0,0,3
935046912950535275_1688123968,0,0,3
1068553459122693212_1135465376,0,0,3
1051473368231388037_1508563527,0,0,3
1032000182451405532_476967527,0,0,3
898169619754488477_180550227,0,0,3
1061833282431399821_39715172,0,0,3
898660466967763371_326359917,0,0,3
1024466630263454880_1407741550,0,0,3
1009512427151533259_1968833432,0,0,3
976949039277580852_774594903,0,0,3
635064219647668104_54072618,0,0,3
1035132651042403954_2043839764,0,0,3
924970953714177884_1110408076,0,0,3
1020943491808884488_230750252,0,0,3
1061107358568877008_1836685833,0,0,3
1058732821013204593_11510642,0,0,3
1065175890796277664_1421608642,0,0,3
1065059970575290251_1580117098,0,0,3
1060468691462959709_1611526195,0,0,3
1063071801767548861_32356460,0,0,3
1058622184016267009_339667256,0,0,3
1061655383169238074_1365988008,0,0,3
1018222883685152206_1994858724,0,0,3
1055210733404182337_20883860,0,0,3
1060464208712017037_1806164840,0,0,3
1063200653612209699_6545308,0,0,3
1044301267613350504_1580156373,0,0,3
1019670155455834781_207545201,0,0,3
719752078077267040_2557370,0,0,3
1064852051403346701_1142273971,0,0,3
1033688623276875434_395019598,0,0,3
1061642394564841627_1689600531,0,0,3
1065629901333632923_2159080420,0,0,3
1059045874488636406_1401228899,0,0,3
1066025037211798863_1984722978,0,0,3
1011977668591830139_29180720,0,0,3
1027619672820254865_200252529,0,0,3
1060660431386367465_546586588,0,0,3
1027974088137313711_1667828778,0,0,3
1039417611530200444_559410696,0,0,3
942646600956599031_1767669053,0,0,3
1043780678166447292_1540840448,0,0,3
1058988068498978624_1976219236,0,0,3
1065500600690168828_1431931683,0,0,3
1061923624283756362_54780468,0,0,3
1063750841820648874_146273972,0,0,3
1064423405646543907_2159002846,0,0,3
1031833533660379998_31902669,0,0,3
1064656461772746603_11869730,0,0,3
1023441508132238174_1419866835,0,0,3
1049351763822826868_2134511460,0,0,3
533366714765407603_235851788,0,0,3
939130251259767592_23457649,0,0,3
376838824111772786_34989228,0,0,3
1024840147894081126_2064589676,0,0,3
999270830924716516_197767901,0,0,3
913342479882070949_485437377,0,0,3
1066074497661853939_1478753895,0,0,3
1065085997005853714_274869532,0,0,3
1048755936552424478_1540979740,0,0,3
917272035707293139_329558810,0,0,3
843763342719374648_37844660,0,0,3
737403451999616948_187541374,0,0,3
817458186116384433_39453312,0,0,3
1039743397600363115_2048300447,0,0,3
987848110817190868_774594903,0,0,3
1056124451244792845_1633130822,0,0,3
998755534482241994_249844413,0,0,3
1063995433787660115_405675836,0,0,3
1068747865307312094_2095531626,0,0,3
803012428720355770_1421471645,0,0,3
978361570167910593_194299123,0,0,3
916685590391761220_1584690329,0,0,3
1063321127448464180_1015188825,0,0,3
1027909093311110246_1917848318,0,0,3
1058985123627948569_233869373,0,0,3
1065797938080170681_423391839,0,0,3
1064980350747113067_2123340860,0,0,3
471880408738068657_399429893,0,0,3
1060625926116514284_1200049005,0,0,3
1018901880968192431_45571415,0,0,3
1039140535681895966_636530466,0,0,3
1061110015352671052_1434468361,0,0,3
1065510945867490232_2142873639,0,0,3
963911426243575564_50968086,0,0,3
1024733751659769723_241380554,0,0,3
1049997374909814281_2075761508,0,0,3
1010297257934899407_1421234273,0,0,3
1063384605872971799_1469062903,0,0,3
1066818202000761707_145207887,0,0,3
904535073379240130_1386827481,0,0,3
1060398250038856535_287480193,0,0,3
999916754102655235_218864101,0,0,3
1062426101991471818_2153784989,0,0,3
1065920228170803070_438630392,0,0,3
1061050920018356140_1806164840,0,0,3
1065335325855511968_2120229796,0,0,3
1060095783387771458_1503863563,0,0,3
1065460605551220353_410455868,0,0,3
1065400807149918588_2058251397,0,0,3
684339305290082102_16827504,0,0,3
1062373533259718910_2142873639,0,0,3
1066777970117639254_602561214,0,0,3
1051572573495874851_1557684340,0,0,3
1051174087058050555_27123122,0,0,3
1049416539805703200_273150630,0,0,3
1047932868428743514_2051507479,0,0,3
1064125764414907535_340414776,0,0,3
1040542491625177224_325840303,0,0,3
1063436809764542970_2156406477,0,0,3
1060409103859752415_1208722470,0,0,3
1064049525305289228_650164009,0,0,3
1066872173750707045_1942427615,0,0,3
1055640357641009505_525434237,0,0,3
1068436854595599775_1526611742,0,0,3
1065994618742302130_6146848,0,0,3
1065352763345959457_1295223549,0,0,3
858641625143229198_279135429,0,0,3
1030476639432193907_596683180,0,0,3
1061225374315339072_227258222,0,0,3
1066714940359098378_1296083375,0,0,3
1065906089409014223_1705567457,0,0,3
1065743713725202971_1067268215,0,0,3
998604766086206534_1595096316,0,0,3
957214853703477891_1521468657,0,0,3
1065774090961584143_1363976311,0,0,3
1065790021246169922_225550555,0,0,3
357134551610434508_34284231,0,0,3
888653688469579580_33876144,0,0,3
1065686456568355051_374058301,0,0,3
1065778901865077935_2141889486,0,0,3
973962155156874221_774594903,0,0,3
882795401431083251_236952425,0,0,3
1030435187711913717_349362154,0,0,3
1064927735216989237_1630796144,0,0,3
911316211964170290_1278112931,0,0,3
1061584172920854473_1650902036,0,0,3
1022787333407644369_2042080517,0,0,3
1060827888523292130_894899234,0,0,3
1068840968622796423_1362807394,0,0,3
1019074886997590335_849450207,0,0,3
1051836486810634371_558752337,0,0,3
963083397433020763_484331171,0,0,3
1023212424517042705_1987831711,0,0,3
1025592274595512023_146237462,0,0,3
989877351880921532_1205951091,0,0,3
926248024517035890_291219016,0,0,3
1067242540248670714_1805393399,0,0,3
1063170447420287386_1991882937,0,0,3
1064948080224287906_144310046,0,0,3
1065480693249801845_2071658134,0,0,3
1061095913990550028_2015790411,0,0,3
1063737989581212138_1493231249,0,0,3
592825279307958042_281145368,0,0,3
1057298470422703282_2109536786,0,0,3
919780632178505850_16229653,0,0,3
1065605707031459626_51778916,0,0,3
721653138891088862_893682439,0,0,3
1050631318297201586_558965081,0,0,3
972654606599471652_1053210143,0,0,3
1045960734754770703_1733626058,0,0,3
1062742980280479855_562902587,0,0,3
1013490392316051120_511254414,0,0,3
1060298000138093154_328589719,0,0,3
1056107704583418434_1463634059,0,0,3
1043082295885595846_1450874256,0,0,3
1063476465635921444_2032828554,0,0,3
649980111122862459_350655771,0,0,3
1063821193893189266_1356670580,0,0,3
1051253753708193276_220441192,0,0,3
1040166532579085889_2087727066,0,0,3
1030566837377061136_2128837579,0,0,3
1054738854672741099_1978276163,0,0,3
1046150523680165512_1817380738,0,0,3
1057281993991335118_1552389426,0,0,3
1064661802937908539_1941805670,0,0,3
1065507198669144484_1373974847,0,0,3
1062358985736336899_1382469236,0,0,3
1068278419802583069_1697330795,0,0,3
1060084939055007592_282496888,0,0,3
834208229710415205_598976584,0,0,3
1065877635282142433_1769270416,0,0,3
1040857792056642022_1570318825,0,0,3
1068680249748270966_1585973626,0,0,3
538959037794593364_22778817,0,0,3
744314268087149590_1286536464,0,0,3
918138144002637139_1590222,0,0,3
803630382011733701_272155340,0,0,3
1004191383596658418_1728569698,0,0,3
912341250510281956_946481654,0,0,3
804997451974519347_1436145585,0,0,3
1036443961540215882_6703328,0,0,3
1067421836567372316_1388556527,0,0,3
1062482064462861173_49220531,0,0,3
669800564002868931_40974050,0,0,3
1064903186861195430_725210703,0,0,3
933280641193979249_32606898,0,0,3
1064761702879352138_2421044,0,0,3
1065878768989813487_1964124397,0,0,3
975241531784242922_512963400,0,0,3
1039363652559988157_2092139760,0,0,3
1059041563038156273_2594320,0,0,3
935163212442847179_600307768,0,0,3
1024147374388768912_360726499,0,0,3
1065266401037744273_186115221,0,0,3
1065742400396736727_455993597,0,0,3
1063349884591128208_2069010110,0,0,3
1065500804309838398_200174601,0,0,3
513548770988638854_348071903,0,0,3
969140186504162051_336487233,0,0,3
983529662723281642_1832897963,0,0,3
1064334756042528926_26965277,0,0,3
900613952015626555_478282491,0,0,3
1062576828648455355_33657494,0,0,3
1064590348433645241_2060928222,0,0,3
1065500055926243793_11912335,0,0,3
1066087681165218402_318139467,0,0,3
1044213249297661260_982257350,0,0,3
834948995506484901_1658820,0,0,3
991784240226893201_606480894,0,0,3
1065168293318231072_1688123968,0,0,3
1062349412941793564_2046303937,0,0,3
1052313201405838780_210149080,0,0,3
953998223082381826_1486567935,0,0,3
1065820021889171614_1743208327,0,0,3
977682304480578699_1589629098,0,0,3
712865033039852528_241692251,0,0,3
348075468261460602_173534129,0,0,3
804842226826798985_333494024,0,0,3
969188968682606843_1480910883,0,0,3
1057519570413174582_297515014,0,0,3
1051469015890817644_589555027,0,0,3
1050327384569248078_1422046885,0,0,3
961011318008264636_1573980204,0,0,3
694240788760677316_346902737,0,0,3
943506058489228598_348682938,0,0,3
725341513746149679_602123003,0,0,3
1064816291183686580_2015475859,0,0,3
916955418113450368_628905359,0,0,3
960087628101985029_654514359,0,0,3
849497921480101243_968659162,0,0,3
1065833499990461250_329262337,0,0,3
1065969823310883601_1521893785,0,0,3
1064143739883639603_1391268603,0,0,3
1012284812117058956_5424264,0,0,3
1065683784889021985_220808340,0,0,3
1066110908085349048_1965381577,0,0,3
1058620544036164841_1811783380,0,0,3
1066096934477255475_1146737451,0,0,3
949087999153915068_26102544,0,0,3
1063854532405740687_2016178824,0,0,3
965989549443112848_1694209854,0,0,3
1058300939345385526_198167357,0,0,3
774785164423152420_861938023,0,0,3
1065799847418086867_1811075336,0,0,3
1064924530277547502_1354798,0,0,3
1067533075391871966_46643485,0,0,3
1061712238092955507_1746348530,0,0,3
1053864228203666144_1114931157,0,0,3
845288676430502991_485544918,0,0,3
1019839762363885724_431395297,0,0,3
1008778970703566730_1462892788,0,0,3
1061038047512686168_33862746,0,0,3
1068002651243994464_252976206,0,0,3
1025728165448740148_289168034,0,0,3
1064591433791803643_1351756379,0,0,3
1034452671037051073_173536923,0,0,3
1056546383827319387_299984109,0,0,3
962871149185994308_436478330,0,0,3
1061087112503981883_236090732,0,0,3
900854035630314093_329398635,0,0,3
1001167664759866793_1415346952,0,0,3
1033503602293490692_18609752,0,0,3
1055550694332290430_2082216524,0,0,3
1065178264458827848_2117390581,0,0,3
1067143008582358706_1916346524,0,0,3
1053336955217445126_46975447,0,0,3
993907815512458039_199476711,0,0,3
1063882179630614200_350744112,0,0,3
799231150619847846_270107010,0,0,3
1058152670374240636_32654711,0,0,3
1064723431222813734_1692236160,0,0,3
875314022546094902_480479557,0,0,3
1065848189441309565_271422333,0,0,3
1059731501832331989_840500119,0,0,3
695783551454931572_186710505,0,0,3
979967951629437940_1815607289,0,0,3
1063904276256001128_325804226,0,0,3
1063591587225813100_1548618087,0,0,3
1068231257302916200_1270395150,0,0,3
1043636610057895246_1480381534,0,0,3
976208085062294922_698685038,0,0,3
445194306057414859_233581289,0,0,3
1065390026170042930_144886793,0,0,3
1059770792101961024_2143121174,0,0,3
1066435803318277546_305570724,0,0,3
1049746589227210893_258316077,0,0,3
1065825255346506853_1267881122,0,0,3
728445080056683815_1281957614,0,0,3
995250774293902428_1972403612,0,0,3
1041441560587133054_327907039,0,0,3
935151375674337783_347659697,0,0,3
918918461816703504_994277177,0,0,3
1053589469172971435_1508057412,0,0,3
1047352794215675489_1609313900,0,0,3
1066253702749005326_45959904,0,0,3
1029129905348431167_21450402,0,0,3
1019921639014474400_1510503143,0,0,3
504664386548932008_44265646,0,0,3
803702449433609513_341836664,0,0,3
1066144585519162565_636661240,0,0,3
1020279978287354890_837069276,0,0,3
1062011571075262038_1806164840,0,0,3
975994822556832928_1803301972,0,0,3
1065295373747129420_310356058,0,0,3
1066122430277426725_3819294,0,0,3
1065323836204639150_1723943831,0,0,3
1011289588383666182_1274317611,0,0,3
1062541192006172830_187259063,0,0,3
1065347911416288853_366982820,0,0,3
1055723357212058193_1805393399,0,0,3
930470076140982570_180550227,0,0,3
1061934939310713153_1425763129,0,0,3
1064343359357142016_1912080464,0,0,3
1057676763767911329_1978276163,0,0,3
1065475728138694964_2058620123,0,0,3
1066009504829417952_177440777,0,0,3
1063672572633723626_2051137603,0,0,3
1033033912988105103_1525186437,0,0,3
1064080797581851218_1678742957,0,0,3
1058198966460990163_240351519,0,0,3
939393440863864145_281145368,0,0,3
1063994407680104127_1591519500,0,0,3
1065669350687465658_1745924055,0,0,3
1061586095651208250_289449654,0,0,3
1051548366527731058_1410895452,0,0,3
1053899488352048536_1244753108,0,0,3
1068353589473452165_2138156287,0,0,3
1062806334494008314_2079770823,0,0,3
953688871496084255_248834377,0,0,3
1030987734886992441_18913665,0,0,3
1067708283707429164_33327019,0,0,3
1013207937948581567_43125510,0,0,3
927737613033506486_1713367144,0,0,3
1034335691632964782_2043839764,0,0,3
1037850942216825341_611207265,0,0,3
1063412783737709639_1806164840,0,0,3
1050106750330764777_1997218358,0,0,3
1056846484659857370_1014234440,0,0,3
1062406567270337027_2128668121,0,0,3
1067236396470652621_274305018,0,0,3
